goodreads_book_id,tag_id,count,tag_name
13615,30574,8178,to-read
13615,19175,1112,mangá
13615,8717,713,currently-reading
13615,13547,265,graphic-novel
13615,14821,226,horror
3682,30574,47489,to-read
3682,11305,1401,fantasy
3682,33114,1152,young-adult
3682,14467,952,historical
3682,22973,924,paranormal
256566,30574,14013,to-read
256566,11743,2799,fiction
256566,11557,2132,favorites
256566,14487,532,historical-fiction
256566,5207,507,books-i-own
15769,30574,6493,to-read
15769,11743,945,fiction
15769,30358,744,thriller
15769,8717,636,currently-reading
15769,20939,261,mystery
16056408,30574,170119,to-read
16056408,11557,4318,favorites
16056408,26138,3124,romance
16056408,21387,2750,new-adult
16056408,8717,1937,currently-reading
58696,7457,6203,classics
58696,30574,4076,to-read
58696,11743,2136,fiction
58696,11557,1244,favorites
58696,7404,1064,classic
693208,30574,96426,to-read
693208,33114,4589,young-adult
693208,8717,2905,currently-reading
693208,32989,2506,ya
693208,11557,2183,favorites
117833,11557,4066,favorites
117833,11743,2983,fiction
117833,7457,2931,classics
117833,26374,1305,russian
117833,11305,1039,fantasy
13642,30574,3141,to-read
13642,11743,1472,fiction
13642,11557,1289,favorites
13642,33114,1011,young-adult
13642,7457,499,classics
357664,30574,11261,to-read
357664,8717,946,currently-reading
357664,11557,650,favorites
357664,11743,507,fiction
357664,25438,463,realistic-fiction
5148,7457,3018,classics
5148,11557,1450,favorites
5148,33114,969,young-adult
5148,30574,910,to-read
5148,26735,545,school
5349,11743,1303,fiction
5349,30574,1022,to-read
5349,30358,479,thriller
5349,20939,436,mystery
5349,13720,277,grisham
3836,7457,6219,classics
3836,11743,2922,fiction
3836,30574,1863,to-read
3836,11557,1311,favorites
3836,18367,740,literature
45107,30574,8006,to-read
45107,11305,1767,fantasy
45107,11557,1631,favorites
45107,11743,921,fiction
45107,8717,559,currently-reading
8695,30574,33920,to-read
8695,26837,4438,science-fiction
8695,26771,3758,sci-fi
8695,8717,3029,currently-reading
8695,11743,2298,fiction
7740152,8717,3270,currently-reading
7740152,33114,2017,young-adult
7740152,2516,1521,angels
7740152,11305,1496,fantasy
7740152,11557,1308,favorites
19321,6953,1369,childrens
19321,7457,1169,classics
19321,6857,999,children
19321,6888,743,children-s
19321,23605,736,picture-books
65641,11305,7969,fantasy
65641,11743,2088,fiction
65641,7457,2020,classics
65641,11557,1401,favorites
65641,33114,1393,young-adult
2767793,30574,2350,to-read
2767793,11305,978,fantasy
2767793,11743,805,fiction
2767793,10731,577,epic-fantasy
2767793,22743,559,owned
68783,30574,19872,to-read
68783,11557,1235,favorites
68783,19733,1134,memoir
68783,24526,761,psychology
68783,11743,554,fiction
40173,30574,55666,to-read
40173,8717,1128,currently-reading
40173,15048,956,humor
40173,21689,854,non-fiction
40173,19733,469,memoir
71728,30574,2926,to-read
71728,11557,1068,favorites
71728,23471,633,philosophy
71728,11305,346,fantasy
71728,28384,284,spirituality
8755785,30574,171251,to-read
8755785,8717,7889,currently-reading
8755785,11557,7766,favorites
8755785,11305,4156,fantasy
8755785,33114,3214,young-adult
310259,30574,34978,to-read
310259,6953,1114,childrens
310259,23605,1088,picture-books
310259,6895,1004,children-s-books
310259,6857,854,children
10567,30574,57483,to-read
10567,14821,3100,horror
10567,28663,1920,stephen-king
10567,8717,1586,currently-reading
10567,11743,964,fiction
16158542,30574,84979,to-read
16158542,8717,7671,currently-reading
16158542,21689,2361,non-fiction
16158542,4949,1516,book-club
16158542,14552,1318,history
7332,11743,2365,fiction
7332,8717,1922,currently-reading
7332,30574,1694,to-read
7332,7457,1336,classics
7332,22743,1222,owned
5094,30574,33360,to-read
5094,8717,5058,currently-reading
5094,11305,4851,fantasy
5094,28663,2145,stephen-king
5094,11743,1624,fiction
3407877,30574,6110,to-read
3407877,11743,2054,fiction
3407877,14487,1790,historical-fiction
3407877,11557,1602,favorites
3407877,4949,1070,book-club
17690,30574,114513,to-read
17690,8717,8308,currently-reading
17690,7457,3183,classics
17690,11743,2926,fiction
17690,11557,1544,favorites
22205,30574,49593,to-read
22205,33114,2182,young-adult
22205,11557,2093,favorites
22205,26138,1298,romance
22205,32989,1158,ya
14864,30574,4717,to-read
14864,8717,247,currently-reading
14864,11743,132,fiction
14864,5207,72,books-i-own
14864,16449,67,jodi-picoult
6314763,8717,5329,currently-reading
6314763,21689,2618,non-fiction
6314763,19733,1622,memoir
6314763,30574,1144,to-read
6314763,21773,1100,nonfiction
8921,7457,4735,classics
8921,8717,4479,currently-reading
8921,20939,4005,mystery
8921,11743,2165,fiction
8921,11557,1368,favorites
11468377,30574,10044,to-read
11468377,24526,2983,psychology
11468377,8717,1485,currently-reading
11468377,21689,1236,non-fiction
11468377,26816,1153,science
402045,11305,7458,fantasy
402045,30574,3989,to-read
402045,11557,2350,favorites
402045,11743,1799,fiction
402045,14487,1281,historical-fiction
37732,30574,40341,to-read
37732,33114,1889,young-adult
37732,11743,1131,fiction
37732,32989,785,ya
37732,6953,720,childrens
15926,30574,14171,to-read
15926,26138,1373,romance
15926,21529,1245,nicholas-sparks
15926,11743,692,fiction
15926,5207,393,books-i-own
18775247,30574,3304,to-read
18775247,28663,772,stephen-king
18775247,8717,703,currently-reading
18775247,11743,685,fiction
18775247,30358,645,thriller
140075,31745,2295,vampires
140075,11305,2245,fantasy
140075,22973,1692,paranormal
140075,31617,1338,urban-fantasy
140075,11743,1025,fiction
5166,30574,11464,to-read
5166,8717,611,currently-reading
5166,11743,404,fiction
5166,11557,348,favorites
5166,4949,330,book-club
420282,30574,15873,to-read
420282,23605,1312,picture-books
420282,6953,1060,childrens
420282,6895,853,children-s-books
420282,7224,743,christmas
125507,30574,29239,to-read
125507,23605,1448,picture-books
125507,6953,946,childrens
125507,6895,816,children-s-books
125507,6857,626,children
32682,30574,18624,to-read
32682,11743,1177,fiction
32682,30358,801,thriller
32682,8717,552,currently-reading
32682,30924,357,tom-clancy
1431,30574,2910,to-read
1431,22743,325,owned
1431,22034,233,novels
1431,21989,195,novel
1431,8717,160,currently-reading
16071764,30574,132225,to-read
16071764,8717,10078,currently-reading
16071764,21689,2395,non-fiction
16071764,5951,1249,business
16071764,21773,1055,nonfiction
170210,30574,19816,to-read
170210,11305,2444,fantasy
170210,31745,2404,vampires
170210,22973,1832,paranormal
170210,31617,1398,urban-fantasy
10429045,30574,9403,to-read
10429045,11557,6138,favorites
10429045,8717,4257,currently-reading
10429045,33114,3742,young-adult
10429045,10064,3287,dystopian
17214,30574,47164,to-read
17214,26837,3546,science-fiction
17214,26771,2681,sci-fi
17214,11743,1124,fiction
17214,8717,1080,currently-reading
12033455,30574,2289,to-read
12033455,6766,320,chicklit
12033455,8076,296,contemporary-romance
12033455,12680,275,funny
12033455,25148,242,read-in-2012
10959,30574,3194,to-read
10959,8717,690,currently-reading
10959,11557,205,favorites
10959,30521,153,to-buy
10959,33777,90,روايات
11260526,30574,2933,to-read
11260526,8717,184,currently-reading
11260526,31372,61,twilight
11260526,11305,45,fantasy
11260526,33114,38,young-adult
76778,30574,74299,to-read
76778,26837,4135,science-fiction
76778,26771,2985,sci-fi
76778,8717,2019,currently-reading
76778,11557,1928,favorites
7331435,30574,80151,to-read
7331435,8717,3340,currently-reading
7331435,11743,3082,fiction
7331435,11557,1259,favorites
7331435,4949,802,book-club
93,30574,27829,to-read
93,7457,2886,classics
93,6953,911,childrens
93,11743,858,fiction
93,8717,819,currently-reading
83763,26837,1194,science-fiction
83763,26771,977,sci-fi
83763,30358,739,thriller
83763,30574,684,to-read
83763,8717,574,currently-reading
84369,11743,2024,fiction
84369,7457,1932,classics
84369,11557,1567,favorites
84369,33114,1340,young-adult
84369,11305,1290,fantasy
5064,14487,3562,historical-fiction
5064,30574,3109,to-read
5064,11743,1597,fiction
5064,14467,652,historical
5064,8717,606,currently-reading
1326258,30574,8899,to-read
1326258,33114,2285,young-adult
1326258,31745,2218,vampires
1326258,11305,1526,fantasy
1326258,22973,1098,paranormal
13372690,30574,6013,to-read
13372690,32989,695,ya
13372690,8076,440,contemporary-romance
13372690,11590,411,favourites
13372690,6750,270,chick-lit
544891,30574,8343,to-read
544891,33114,2318,young-adult
544891,11305,2297,fantasy
544891,11557,1537,favorites
544891,26138,1461,romance
2696,23831,1615,poetry
2696,30574,1384,to-read
2696,7404,959,classic
2696,11557,463,favorites
2696,26735,414,school
42149,30574,38484,to-read
42149,6750,1438,chick-lit
42149,8717,663,currently-reading
42149,26138,279,romance
42149,5207,215,books-i-own
7664041,11305,6456,fantasy
7664041,8717,4234,currently-reading
7664041,30574,4197,to-read
7664041,11557,2358,favorites
7664041,33114,1544,young-adult
10357575,30574,158754,to-read
10357575,8717,17688,currently-reading
10357575,11743,2926,fiction
10357575,11557,1844,favorites
10357575,11305,1189,fantasy
46787,8717,7445,currently-reading
46787,7457,5073,classics
46787,30574,3192,to-read
46787,11743,2046,fiction
46787,14487,1028,historical-fiction
480204,7457,5465,classics
480204,30574,2420,to-read
480204,11557,1654,favorites
480204,11743,1598,fiction
480204,14821,901,horror
140079,31745,2360,vampires
140079,11305,2332,fantasy
140079,22973,1732,paranormal
140079,31617,1368,urban-fantasy
140079,11743,1036,fiction
2526,30574,90500,to-read
2526,8717,4498,currently-reading
2526,11743,2546,fiction
2526,11557,2239,favorites
2526,10059,643,dystopia
7905092,30574,61290,to-read
7905092,8717,3798,currently-reading
7905092,11743,2567,fiction
7905092,11557,946,favorites
7905092,4949,422,book-club
15812814,30574,90791,to-read
15812814,8717,4546,currently-reading
15812814,33114,3667,young-adult
15812814,10064,3266,dystopian
15812814,10059,2202,dystopia
852470,30574,13289,to-read
852470,33114,2024,young-adult
852470,11557,1744,favorites
852470,32989,1045,ya
852470,26138,863,romance
1768603,30574,39957,to-read
1768603,8717,2260,currently-reading
1768603,11743,2118,fiction
1768603,15453,850,india
1768603,11557,552,favorites
3805,30574,6653,to-read
3805,8717,3988,currently-reading
3805,11743,2711,fiction
3805,22743,331,owned
3805,8055,319,contemporary
88061,30574,14166,to-read
88061,4605,1077,biography
88061,23931,531,politics
88061,19742,334,memoirs
88061,4594,232,biographies
7672,30574,22170,to-read
7672,11743,1681,fiction
7672,26837,885,science-fiction
7672,30358,756,thriller
7672,26771,685,sci-fi
46677,30574,31308,to-read
46677,23605,1282,picture-books
46677,6953,1103,childrens
46677,6895,1030,children-s-books
46677,6857,783,children
5439,30574,3499,to-read
5439,11743,2523,fiction
5439,27669,2511,short-stories
5439,11557,1447,favorites
5439,15453,619,india
2767,30574,166850,to-read
2767,8717,11011,currently-reading
2767,14552,4610,history
2767,21689,2673,non-fiction
2767,21773,1269,nonfiction
251688,30574,110292,to-read
251688,7457,3552,classics
251688,11743,2446,fiction
251688,8717,1932,currently-reading
251688,11557,1502,favorites
6690798,30574,11086,to-read
6690798,8717,779,currently-reading
6690798,14821,211,horror
6690798,3392,186,audiobooks
6690798,26837,184,science-fiction
2744,30574,74770,to-read
2744,11305,6666,fantasy
2744,8717,3580,currently-reading
2744,11743,2301,fiction
2744,11557,1264,favorites
5664985,30574,6788,to-read
5664985,33114,534,young-adult
5664985,26138,396,romance
5664985,32989,353,ya
5664985,11557,334,favorites
18693763,30574,6273,to-read
18693763,8717,694,currently-reading
18693763,3389,414,audiobook
18693763,3392,329,audiobooks
18693763,3371,264,audio
9328,30574,6867,to-read
9328,11743,2206,fiction
9328,18919,1008,magical-realism
9328,14487,896,historical-fiction
9328,7457,590,classics
11573,30574,2554,to-read
11573,30358,421,thriller
11573,8717,403,currently-reading
11573,11557,400,favorites
11573,28663,334,stephen-king
16343,30574,9895,to-read
16343,20939,3981,mystery
16343,1800,1137,agatha-christie
16343,11743,1062,fiction
16343,7457,857,classics
16304,20939,6016,mystery
16304,30574,5538,to-read
16304,8717,4381,currently-reading
16304,7457,2171,classics
16304,11743,2105,fiction
15796700,30574,131126,to-read
15796700,11743,3060,fiction
15796700,11557,2132,favorites
15796700,4949,1122,book-club
15796700,1746,864,africa
7494,30574,8422,to-read
7494,26138,649,romance
7494,16095,624,james-patterson
7494,11743,576,fiction
7494,11557,548,favorites
233667,30574,44002,to-read
233667,14821,2896,horror
233667,28663,1797,stephen-king
233667,11743,1115,fiction
233667,8717,855,currently-reading
15731779,8594,181,crossfire
15731779,26138,113,romance
15731779,11590,106,favourites
15731779,28612,95,steamy
15731779,11497,94,favorite
6289283,21689,2451,non-fiction
6289283,11557,1081,favorites
6289283,26346,1035,running
6289283,21773,897,nonfiction
6289283,30574,777,to-read
18293427,30574,104120,to-read
18293427,8717,5447,currently-reading
18293427,11743,2824,fiction
18293427,11557,1414,favorites
18293427,4949,1357,book-club
475339,30574,33401,to-read
475339,6953,1232,childrens
475339,23605,1216,picture-books
475339,6895,844,children-s-books
475339,6857,793,children
1005,30574,816,to-read
1005,23334,376,personal-development
1005,11937,279,finance
1005,8717,234,currently-reading
1005,21773,153,nonfiction
8337,30574,22802,to-read
8337,7457,762,classics
8337,8717,667,currently-reading
8337,14487,546,historical-fiction
8337,6828,512,childhood
14201,30574,119250,to-read
14201,11305,8539,fantasy
14201,8717,8472,currently-reading
14201,11743,2970,fiction
14201,11557,2684,favorites
3463,30574,24635,to-read
3463,21529,1307,nicholas-sparks
3463,26138,1212,romance
3463,8717,959,currently-reading
3463,11743,638,fiction
12127810,30574,81363,to-read
12127810,11557,5750,favorites
12127810,8717,5477,currently-reading
12127810,11305,3940,fantasy
12127810,33114,1876,young-adult
2536134,30574,22757,to-read
2536134,33114,2387,young-adult
2536134,11557,2047,favorites
2536134,10064,1374,dystopian
2536134,10059,1168,dystopia
3466,30574,61192,to-read
3466,8717,2070,currently-reading
3466,26138,1437,romance
3466,21529,1378,nicholas-sparks
3466,11743,734,fiction
1067,30574,114474,to-read
1067,14552,4413,history
1067,8717,3394,currently-reading
1067,21689,1886,non-fiction
1067,21773,806,nonfiction
10847,30574,68881,to-read
10847,21689,3465,non-fiction
10847,8717,2773,currently-reading
10847,21773,1489,nonfiction
10847,25647,1084,religion
11447921,30574,84464,to-read
11447921,8717,3909,currently-reading
11447921,11743,2023,fiction
11447921,4949,1073,book-club
11447921,11557,579,favorites
9742,30574,111987,to-read
9742,8717,3161,currently-reading
9742,21689,1513,non-fiction
9742,23931,1014,politics
9742,4605,670,biography
10569,30574,101364,to-read
10569,8717,5668,currently-reading
10569,21689,4352,non-fiction
10569,32865,3384,writing
10569,11557,2170,favorites
1472878,30574,5092,to-read
1472878,8717,2610,currently-reading
1472878,11743,907,fiction
1472878,11557,800,favorites
1472878,6750,626,chick-lit
455373,30574,27002,to-read
455373,26837,1851,science-fiction
455373,26771,1622,sci-fi
455373,11743,1508,fiction
455373,30358,632,thriller
2120652,30574,10048,to-read
2120652,6750,1455,chick-lit
2120652,8717,1327,currently-reading
2120652,11743,523,fiction
2120652,26138,381,romance
18214414,20939,3623,mystery
18214414,11743,1643,fiction
18214414,30574,1557,to-read
18214414,27199,1078,series
18214414,8517,1024,crime
43814,30574,28860,to-read
43814,14821,2443,horror
43814,11305,2049,fantasy
43814,31745,1928,vampires
43814,8717,1820,currently-reading
9118135,11743,2354,fiction
9118135,8717,2181,currently-reading
9118135,30574,1640,to-read
9118135,4949,1152,book-club
9118135,11557,619,favorites
13539044,30574,93727,to-read
13539044,8717,2077,currently-reading
13539044,11557,1580,favorites
13539044,11743,1560,fiction
13539044,8055,800,contemporary
33507,30574,74950,to-read
33507,8717,6128,currently-reading
33507,7457,4603,classics
33507,26837,2203,science-fiction
33507,11743,1807,fiction
16181,30574,11173,to-read
16181,14487,3794,historical-fiction
16181,8717,1379,currently-reading
16181,14467,718,historical
16181,11743,659,fiction
14942,30574,118999,to-read
14942,8717,10679,currently-reading
14942,7457,5192,classics
14942,11743,2974,fiction
14942,11557,2051,favorites
13486632,30574,75309,to-read
13486632,8717,8325,currently-reading
13486632,11743,2224,fiction
